FID,pk,efetivacao,tipo,nivel,upperlimit,uom_ulimit,lowerlimit,uom_llimit,rumo_verda,rumo_mag,c_rumo_ver,c_rumo_mag,aerovia,geom,emenda,emenda_futura
airway.503,489,2017-06-21,CONV,LOWER,245,FL,145,FL,30,52,210,232,W41,"MULTILINESTRING ((-34.51266667 -7.4343333330000005, -34.43332881009219 -7.299619220819499, -34.3540384138732 -7.1648903778954995, -34.27479457327153 -7.03014708635211, -34.19559638193328 -6.89538962776095, -34.11644293518817 -6.76061828315233, -34.03733333 -6.625833333))",2018-09-13,2018-10-11
airway.504,490,2017-06-21,CONV,LOWER,245,FL,145,FL,30,52,210,231,W41,"MULTILINESTRING ((-34.03733333 -6.625833333, -33.94736096235639 -6.47247275199841, -33.85744286277469 -6.31909532680578, -33.767577708618326 -6.16570146827711, -33.67776417977399 -6.012291586457709, -33.588000958587905 -5.8588660906040095, -33.49828672980233 -5.70542538920429, -33.40862018049213 -5.5519698899993095, -33.319 -5.3985))",2018-09-13,2018-10-11
airway.505,488,2017-06-21,CONV,LOWER,245,FL,145,FL,31,53,210,232,W41,"MULTILINESTRING ((-34.92729917 -8.136580556, -34.84426118676659 -7.99616572196312, -34.76127998509895 -7.8557332593686295, -34.6783545239334 -7.71528349185481, -34.59548376444669 -7.574816742337189, -34.51266667 -7.4343333330000005))",2018-09-13,2018-10-11
airway.506,5263,2017-06-21,CONV,LOWER,245,FL,145,FL,30,50,210,230,W41,"MULTILINESTRING ((-32.849833333 -4.593333333, -32.765789942755745 -4.44603522341745, -32.681779922896595 -4.29872693824298, -32.597802153055646 -4.15140881918129, -32.51385551428655 -4.004081207495799, -32.429938889 -3.8567444440000003))",2018-09-13,2018-10-11
airway.507,492,2014-06-26,CONV,LOWER,245,FL,145,FL,86,109,265,289,W42,"MULTILINESTRING ((-43.40817167 -13.26464111, -42.967064908609466 -13.23763178214796, -42.52605671644935 -13.209860751587849, -42.08514958810217 -13.18132984089576, -41.644345991769555 -13.15204092095256, -41.20364836866398 -13.1219959106993, -40.76305913240906 -13.091196776887259, -40.32258066844962 -13.059645533822739, -39.88221533347165 -13.02734424310672, -39.441965454832285 -12.994295013369419, -39.00183333 -12.960500000000001))",2018-09-13,2018-10-11
airway.508,493,2014-06-26,CONV,LOWER,245,FL,145,FL,85,109,265,289,W42,"MULTILINESTRING ((-39.00183333 -12.960500000000001, -38.83168855357503 -12.94714600309143, -38.66156196900041 -12.93368097160808, -38.49145370510208 -12.92010503656393, -38.32136389 -12.90641833))",2018-09-13,2018-10-11
airway.509,494,2017-06-22,CONV,LOWER,245,FL,145,FL,74,96,254,275,W44,"MULTILINESTRING ((-42.825133333000004 -5.062462778, -42.66502422084586 -5.01553064034763, -42.50493798335221 -4.968559214691259, -42.344874420833065 -4.92154887616292, -42.184833333 -4.8745))",2018-09-13,2018-10-11
airway.510,6169,2017-06-21,CONV,LOWER,245,FL,145,FL,73,94,253,274,W44,"MULTILINESTRING ((-39.185833333 -3.967166667, -39.02626990182342 -3.9184883611800396, -38.866724923227885 -3.86977950303856, -38.70719817638616 -3.82104047686095, -38.54768944 -3.772271667))",2018-09-13,2018-10-11
airway.511,6168,2017-06-21,CONV,LOWER,245,FL,145,FL,73,95,253,274,W44,"MULTILINESTRING ((-42.184833333 -4.8745, -41.884596499454666 -4.78432954013638, -41.58443828121399 -4.69402724019785, -41.28435727914191 -4.60359563221646, -40.9843520869947 -4.5130372493334, -40.684421291562586 -4.42235462576774, -40.38456347281145 -4.3315502967857995, -40.08477720402434 -4.240626798671, -39.785061051943096 -4.14958666869428, -39.48541357690976 -4.05843244508502, -39.185833333 -3.967166667))",2018-09-13,2018-10-11
airway.512,4309,2013-12-12,CONV,LOWER,245,FL,145,FL,236,259,56,79,W45,"MULTILINESTRING ((-42.52111111 -18.61805556, -42.6484528306739 -18.69901333624111, -42.77591561138104 -18.7798838670123, -42.9035 -18.860666667))",2018-09-13,2018-10-11
airway.513,4308,2014-06-26,CONV,LOWER,245,FL,145,FL,237,260,57,80,W45,"MULTILINESTRING ((-40.79383333 -17.54233333, -40.96562169957423 -17.650599496694568, -41.13761536874742 -17.75871456503277, -41.30981563812459 -17.866677373835778, -41.48222380614278 -17.97448675875175, -41.65484116901204 -18.08214155224308, -41.827669020655605 -18.18964058357414, -42.00070865264898 -18.296982678799, -42.173961354158095 -18.404166660749688, -42.347428411876535 -18.511191349024468, -42.52111111 -18.61805556))",2018-09-13,2018-10-11
airway.514,3445,2013-10-17,CONV,LOWER,245,FL,145,FL,237,260,57,80,W45,"MULTILINESTRING ((-42.9035 -18.860666667, -43.03742751109054 -18.94298016782432, -43.17148629021453 -19.02519614403741, -43.30567692446818 -19.10731404777025, -43.44 -19.18933333))",2018-09-13,2018-10-11
airway.515,498,2013-10-17,CONV,LOWER,245,FL,145,FL,236,260,56,80,W45,"MULTILINESTRING ((-39.0825 -16.441666667, -39.22629134240465 -16.535234021267648, -39.37022124687075 -16.62870137726521, -39.51429052811397 -16.722068044287198, -39.658500000000004 -16.81533333))",2018-09-13,2018-10-11
airway.516,499,2014-06-26,CONV,LOWER,245,FL,145,FL,236,260,56,80,W45,"MULTILINESTRING ((-39.658500000000004 -16.81533333, -39.79993518391632 -16.9065582003498, -39.941506412118166 -16.997684422040088, -40.08321444671537 -17.08871133980298, -40.22506004896337 -17.17963829685685, -40.36704397928533 -17.27046463492782, -40.50916699725112 -17.36118969424399, -40.65142986155619 -17.451812813529727, -40.79383333 -17.54233333))",2018-09-13,2018-10-11
airway.517,502,2014-06-26,CONV,LOWER,245,FL,145,FL,219,242,40,62,W45,"MULTILINESTRING ((-43.44 -19.18933333, -43.55235532209819 -19.31876407364423, -43.664887625888326 -19.44812367725135, -43.77759837714926 -19.577411521904708, -43.8904890468474 -19.706626985795427, -44.003561111 -19.835769444))",2018-09-13,2018-10-11
airway.518,4990,2017-06-21,CONV,LOWER,235,FL,145,FL,215,237,35,58,W45,"MULTILINESTRING ((-44.003561111 -19.835769444, -44.095478786487675 -19.9590862360694, -44.187539384777295 -20.08235364940864, -44.27974403280767 -20.205571282768577, -44.372093862 -20.328738733))",2018-09-13,2018-10-11
airway.519,3676,2017-06-21,CONV,LOWER,235,FL,145,FL,215,238,36,58,W45,"MULTILINESTRING ((-44.643189861 -20.688893148000002, -44.73996326628926 -20.8167332130901, -44.8369 -20.944516667000002))",2018-09-13,2018-10-11
airway.520,3677,2017-06-21,CONV,LOWER,235,FL,145,FL,215,238,35,58,W45,"MULTILINESTRING ((-44.8369 -20.944516667000002, -44.926002181319106 -21.062085332694558, -45.015244444000004 -21.179605556000002))",2018-09-13,2018-10-11
airway.521,5237,2017-06-21,CONV,LOWER,235,FL,145,FL,215,238,35,58,W45,"MULTILINESTRING ((-44.372093862 -20.328738733, -44.462318553376875 -20.44883884495247, -44.5526835321177 -20.56889044311453, -44.643189861 -20.688893148000002))",2018-09-13,2018-10-11
airway.522,3986,2017-06-21,CONV,LOWER,235,FL,145,FL,215,238,36,58,W45,"MULTILINESTRING ((-45.015244444000004 -21.179605556000002, -45.10619579897834 -21.29909428809284, -45.19729427809393 -21.41853209966807, -45.28854096643616 -21.53791860164055, -45.379936953454425 -21.657253403038258, -45.471483333 -21.776536111000002))",2018-09-13,2018-10-11
airway.523,3629,2017-06-21,CONV,LOWER,235,FL,145,FL,216,238,36,58,W45,"MULTILINESTRING ((-46.052077027 -22.525933757, -46.14118425199485 -22.64014665740697, -46.230438889 -22.754308333))",2018-09-13,2018-10-11
airway.524,3718,2017-06-21,CONV,LOWER,235,FL,145,FL,192,214,12,34,W45,"MULTILINESTRING ((-46.230438889 -22.754308333, -46.26603232953962 -22.90460530586007, -46.30170430332013 -23.05489144726495, -46.337455556 -23.205166667))",2018-09-13,2018-10-11
airway.525,3987,2017-06-21,CONV,LOWER,235,FL,145,FL,216,238,36,58,W45,"MULTILINESTRING ((-45.594411111 -21.936102778000002, -45.69789695133658 -22.069913052268667, -45.801577778 -22.203655556))",2018-09-13,2018-10-11
airway.526,513,2017-10-12,CONV,LOWER,235,FL,145,FL,187,208,7,28,W45,"MULTILINESTRING ((-46.52819889 -23.89097861, -46.552381618351646 -24.06878763574952, -46.57663110553678 -24.24658869780926, -46.60094809328951 -24.424381731018638, -46.62533333 -24.60216667))",2018-09-13,2018-10-11
airway.527,512,2017-10-12,CONV,LOWER,235,FL,145,FL,195,216,15,37,W45,"MULTILINESTRING ((-46.385463889 -23.4064275, -46.411360537626905 -23.494616403552058, -46.437291667000004 -23.582800000000002))",2018-09-13,2018-10-11
airway.528,517,2017-10-12,CONV,LOWER,235,FL,145,FL,210,229,30,49,W45,"MULTILINESTRING ((-48.21583333 -27.16383333, -48.28963850969811 -27.27936971668206, -48.363596503158696 -27.39486518067319, -48.437708333 -27.510319444))",2018-09-13,2018-10-11
airway.529,4991,2017-06-21,CONV,LOWER,235,FL,145,FL,216,238,36,58,W45,"MULTILINESTRING ((-45.801577778 -22.203655556, -45.884949572023885 -22.311126064456168, -45.96844904601484 -22.418552231158028, -46.052077027 -22.525933757))",2018-09-13,2018-10-11
airway.530,5251,2017-10-12,CONV,LOWER,235,FL,145,FL,209,230,29,49,W45,"MULTILINESTRING ((-46.62533333 -24.60216667, -46.73803486193961 -24.78791449540243, -46.85107241050596 -24.97357261207544, -46.96444969548989 -25.15914001946863, -47.07817046692844 -25.344615708357267, -47.192238505489975 -25.529998660714938, -47.30665762286263 -25.71528784958386, -47.421431662146695 -25.900482238943297, -47.53656449825082 -26.08558078357626, -47.65206003829205 -26.27058242893421, -47.767922222 -26.455486111))",2018-09-13,2018-10-11
airway.531,6497,2017-10-12,CONV,LOWER,235,FL,145,FL,195,217,15,36,W45,"MULTILINESTRING ((-46.437291667000004 -23.582800000000002, -46.482691826113566 -23.73689752111919, -46.52819889 -23.89097861))",2018-09-13,2018-10-11
airway.532,6838,2017-10-12,CONV,LOWER,235,FL,145,FL,209,229,30,50,W45,"MULTILINESTRING ((-47.767922222 -26.455486111, -47.83474384665136 -26.56181371323499, -47.901688889 -26.668108333))",2018-09-13,2018-10-11
airway.533,6803,2017-10-12,CONV,LOWER,235,FL,145,FL,210,229,30,48,W45,"MULTILINESTRING ((-48.437708333 -27.510319444, -48.48904336338344 -27.590128017806407, -48.540452778 -27.669916667))",2018-09-13,2018-10-11
airway.534,6839,2017-10-12,CONV,LOWER,235,FL,145,FL,210,230,30,49,W45,"MULTILINESTRING ((-47.901688889 -26.668108333, -47.979968266354454 -26.79210820759587, -48.058417978353425 -26.91606255415032, -48.13703925419876 -27.03997103993038, -48.21583333 -27.16383333))",2018-09-13,2018-10-11
airway.535,6897,2018-06-21,CONV,LOWER,235,FL,145,FL,216,238,36,58,W45,"MULTILINESTRING ((-45.471483333 -21.776536111000002, -45.532913090016635 -21.85633128747837, -45.594411111 -21.936102778000002))",2018-09-13,2018-10-11
airway.536,6895,2018-06-21,CONV,LOWER,235,FL,145,FL,192,214,12,33,W45,"MULTILINESTRING ((-46.337455556 -23.205166667, -46.36144166342296 -23.30579956649439, -46.385463889 -23.4064275))",2018-09-13,2018-10-11
airway.537,518,2014-06-26,CONV,LOWER,245,FL,145,FL,145,166,324,347,W46,"MULTILINESTRING ((-37.36444639 -5.197299722, -37.21776377904331 -5.40435312317607, -37.07098151310759 -5.61136964538367, -36.924095697456735 -5.81834784342918, -36.77710242928779 -6.025286268672479, -36.62999779742471 -6.23218346889742, -36.48277788201389 -6.43903798817842, -36.335438754219 -6.64584836674651, -36.18797647591523 -6.85261314085465, -36.04038709938282 -7.05933084264242, -35.892666667 -7.266))",2018-09-13,2018-10-11
airway.538,519,2013-12-12,CONV,LOWER,245,FL,145,FL,132,154,312,334,W46,"MULTILINESTRING ((-35.892666667 -7.266, -35.772208142101526 -7.37494162717704, -35.65169071196767 -7.48385025638809, -35.53111348543647 -7.59272537936893, -35.41047557069311 -7.7015664870706795, -35.28977607526163 -7.81037306964845, -35.16901410599718 -7.919144616449469, -35.04818876903548 -8.02788061603982, -34.92729917 -8.136580556))",2018-09-13,2018-10-11
airway.539,6077,2015-03-05,CONV,LOWER,245,FL,145,FL,264,285,84,105,W47,"MULTILINESTRING ((-47.518427778 -23.045569444, -47.573551164 -23.050777695))",2018-09-13,2018-10-11
airway.540,6052,2015-03-05,CONV,LOWER,245,FL,145,FL,265,285,86,104,W47,"MULTILINESTRING ((-50.390224636 -23.287926904, -50.570747345294436 -23.301136185120548, -50.75130542449035 -23.31413759215068, -50.93189834088416 -23.326930955954378, -51.11252556 -23.33951611))",2018-09-13,2018-10-11
airway.541,6056,2015-03-05,CONV,LOWER,245,FL,145,FL,264,285,84,105,W47,"MULTILINESTRING ((-47.462391636 -23.040371605, -47.518427778 -23.045569444))",2018-09-13,2018-10-11
airway.542,6044,2016-07-21,CONV,LOWER,245,FL,145,FL,264,285,84,105,W47,"MULTILINESTRING ((-47.12904556 -23.00871583, -47.29569914153452 -23.02463149694236, -47.462391636 -23.040371605))",2018-09-13,2018-10-11
airway.543,6054,2017-06-21,CONV,LOWER,245,FL,145,FL,264,285,85,105,W47,"MULTILINESTRING ((-47.573551164 -23.050777695, -47.85476023496186 -23.076755541071748, -48.13607631273613 -23.102232582005097, -48.41749748192352 -23.127208016530577, -48.6990218140227 -23.1516810581976, -48.98064736764698 -23.17565093545447, -49.26237218874389 -23.19911689172707, -49.54419431081766 -23.222078185496198, -49.826111755154535 -23.244534090373698, -50.108122531050896 -23.26648389517715, -50.390224636 -23.287926904))",2018-09-13,2018-10-11
airway.544,3450,2017-10-12,CONV,LOWER,245,FL,145,FL,0,16,180,197,W47,"MULTILINESTRING ((-56.112027778 -15.656091111, -56.111811985154745 -15.48873876787002, -56.11159653918893 -15.32138389691812, -56.11138143562222 -15.154026522736109, -56.11116667 -14.98666667))",2018-09-13,2018-10-11
airway.545,523,2017-10-12,CONV,LOWER,245,FL,145,FL,311,329,131,149,W47,"MULTILINESTRING ((-52.869802778 -21.9432, -52.99133720200981 -21.845573391453907, -53.112706583035646 -21.74785619263125, -53.23391180771506 -21.65004896607115, -53.35495376175839 -21.55215227234175, -53.47583333 -21.45416667))",2018-09-13,2018-10-11
airway.546,521,2017-10-12,CONV,LOWER,245,FL,145,FL,310,329,130,149,W47,"MULTILINESTRING ((-51.736788889 -22.842547222, -51.774094444 -22.813236111000002))",2018-09-13,2018-10-11
airway.547,520,2017-10-12,CONV,LOWER,245,FL,145,FL,310,328,130,149,W47,"MULTILINESTRING ((-51.11252556 -23.33951611, -51.23774647779802 -23.240322881995198, -51.362782299121605 -23.1410287581867, -51.487633994937326 -23.04163436074364, -51.61230253522249 -22.94214030951489, -51.736788889 -22.842547222))",2018-09-13,2018-10-11
airway.548,522,2017-10-12,CONV,LOWER,245,FL,145,FL,310,329,131,149,W47,"MULTILINESTRING ((-51.774094444 -22.813236111000002, -51.91180737592621 -22.70489529095358, -52.04930369190238 -22.596434653481428, -52.186584645782126 -22.48785501220597, -52.32365149014391 -22.379157177513328, -52.460505476265524 -22.27034195657159, -52.597147854099326 -22.161410153349088, -52.73357987229757 -22.05236256859331, -52.869802778 -21.9432))",2018-09-13,2018-10-11
airway.549,525,2017-10-12,CONV,LOWER,245,FL,145,FL,309,327,130,146,W47,"MULTILINESTRING ((-54.13716667 -20.91133333, -54.27536172167259 -20.80454639720141, -54.41336222698393 -20.69764696975136, -54.551169349004006 -20.5906358281396, -54.68878425 -20.48351375))",2018-09-13,2018-10-11
airway.550,524,2017-10-12,CONV,LOWER,245,FL,145,FL,311,329,131,149,W47,"MULTILINESTRING ((-53.47583333 -21.45416667, -53.608487422675864 -21.3458104843327, -53.7409466190991 -21.23734832171019, -53.8732121039349 -21.128780919341658, -54.0052850603351 -21.02010901160487, -54.13716667 -20.91133333))",2018-09-13,2018-10-11
airway.551,529,2017-10-12,CONV,LOWER,245,FL,145,FL,360,17,180,197,W47,"MULTILINESTRING ((-56.11116667 -14.98666667, -56.11348846522479 -14.53741239467287, -56.1158008965512 -14.08814089965132, -56.11810430141087 -13.6388526720497, -56.12039901242242 -13.189548203171599, -56.1226853575946 -12.740227988388149, -56.12496366052426 -12.290892527015059, -56.12723424058907 -11.84154232218857, -56.12949741313554 -11.39217788074047, -56.13175348966244 -10.94279971307191, -56.134002778 -10.493408333))",2018-09-13,2018-10-11
airway.552,527,2017-10-12,CONV,LOWER,245,FL,145,FL,346,3,166,183,W47,"MULTILINESTRING ((-54.775127778 -20.167527778, -54.821613930830345 -19.99685494895315, -54.868 -19.82616667))",2018-09-13,2018-10-11
airway.553,526,2017-10-12,CONV,LOWER,245,FL,145,FL,346,2,166,183,W47,"MULTILINESTRING ((-54.68878425 -20.48351375, -54.73199985108922 -20.325527519345957, -54.775127778 -20.167527778))",2018-09-13,2018-10-11
airway.554,531,2017-10-12,CONV,LOWER,245,FL,145,FL,3,20,183,200,W47,"MULTILINESTRING ((-56.134002778 -10.493408333, -56.12672906191947 -10.337149085060469, -56.119462532070116 -10.18088816205495, -56.112203070576726 -10.02462558851405, -56.10495056 -9.868361389))",2018-09-13,2018-10-11
airway.555,6750,2017-10-12,CONV,LOWER,245,FL,145,FL,344,2,164,181,W47,"MULTILINESTRING ((-55.465991667000004 -17.847813889, -55.49526184561348 -17.74924295585385, -55.5245 -17.65066667))",2018-09-13,2018-10-11
airway.556,6752,2017-10-12,CONV,LOWER,245,FL,145,FL,344,1,164,181,W47,"MULTILINESTRING ((-55.858000000000004 -16.523500000000002, -55.89085206666963 -16.41183649313724, -55.92366667 -16.30016667))",2018-09-13,2018-10-11
airway.557,6753,2017-10-12,CONV,LOWER,245,FL,145,FL,344,1,164,180,W47,"MULTILINESTRING ((-55.92366667 -16.30016667, -55.97087038097518 -16.139166921920168, -56.01799785839203 -15.978154314594029, -56.06505001987665 -15.81712899537814, -56.112027778 -15.656091111))",2018-09-13,2018-10-11
airway.558,6751,2017-10-12,CONV,LOWER,245,FL,145,FL,344,1,164,181,W47,"MULTILINESTRING ((-55.5245 -17.65066667, -55.5723906972054 -17.48968448685432, -55.62019718325317 -17.32868817402623, -55.66792042247432 -17.16767788465521, -55.71556137350433 -17.00665377117396, -55.76312098936091 -16.845615985318748, -55.81060021752098 -16.68456467813963, -55.858000000000004 -16.523500000000002))",2018-09-13,2018-10-11
airway.559,6748,2017-10-12,CONV,LOWER,245,FL,145,FL,344,1,164,181,W47,"MULTILINESTRING ((-54.868 -19.82616667, -54.91876913596098 -19.66262833766313, -54.969435428747516 -19.49907272192084, -55.02 -19.3355))",2018-09-13,2018-10-11
airway.560,6749,2017-10-12,CONV,LOWER,245,FL,145,FL,344,1,164,182,W47,"MULTILINESTRING ((-55.02 -19.3355, -55.06994216933058 -19.17026604591609, -55.11978488761387 -19.005015564693668, -55.169529265385876 -18.83974872973031, -55.219176405907305 -18.67446571351641, -55.26872740526259 -18.50916668764848, -55.31818335245784 -18.343851822842318, -55.36754532951769 -18.17852128894596, -55.4168144115811 -18.013175254952518, -55.465991667000004 -17.847813889))",2018-09-13,2018-10-11
airway.561,5338,2017-10-12,CONV,LOWER,245,FL,145,FL,141,160,321,339,W48,"MULTILINESTRING ((-49.319874999999996 -25.364180556, -49.24382220253802 -25.44812575499686, -49.167663889 -25.532030556000002))",2018-09-13,2018-10-11
airway.562,5333,2017-06-22,CONV,LOWER,245,FL,145,FL,146,165,326,345,W48,"MULTILINESTRING ((-52.004781637 -21.381878712, -51.955711111 -21.4494))",2018-09-13,2018-10-11
airway.563,5332,2017-06-22,CONV,LOWER,245,FL,145,FL,146,165,326,345,W48,"MULTILINESTRING ((-53.316863865 -19.548073646, -53.171038649040106 -19.63853690760636, -53.025050106695275 -19.7288809467271, -52.8788974559739 -19.81910504074939, -52.73257991631603 -19.90920846526734, -52.58609670860223 -19.99919049409153, -52.43944705518518 -20.089050399244698, -52.29263017992181 -20.178787450957508, -52.14564530820569 -20.26840091766447, -51.998491667 -20.357890066))",2018-09-13,2018-10-11
airway.564,5323,2017-06-21,CONV,LOWER,245,FL,145,FL,147,165,326,345,W48,"MULTILINESTRING ((-54.691 -17.57133333, -54.554985608636215 -17.76946780717394, -54.418671318381065 -17.967503663790747, -54.28205303404923 -18.16543952895009, -54.145126635404864 -18.3632740223043, -54.00788797681201 -18.56100575390702, -53.87033288688389 -18.75863332405869, -53.732457168130296 -18.95615532315027, -53.59425659660287 -19.15357033150519, -53.45572692153838 -19.35087691921945, -53.316863865 -19.548073646))",2018-09-13,2018-10-11
